tmk_key,cpr,parid,boc_tmk,unit,boc_unit,condominium_name,street_address,document_number,instrument_code,recording_date,grantor,grantee,description,scraped_at
239004082,0166,390040820166,2-3-9-004-082-0166,L 106,L106,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 106,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0166,390040820166,2-3-9-004-082-0166,L 106,L106,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 106,2001175635,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,45210367,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,48570134,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,87210397,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,98060784,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,98144746,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,98144752,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,98144754,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,99054386,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,99054387,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,99054388,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,99054389,R,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2001175635,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2002076807,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2002076808,R,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2004032036,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2004032037,R,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2004032038,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2006125508,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2006165065,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2009113409,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2009113410,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2009145565,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2010064528,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2011069357,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,2011101380,,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,8980000329,M,,,,,2026-07-15T19:41:40
239004082,0167,390040820167,2-3-9-004-082-0167,L 107,L107,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 107,8980000330,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,98060784,M,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,98144746,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,98144752,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,98144754,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,99141172,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,99141173,,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,99141174,R,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0168,390040820168,2-3-9-004-082-0168,L 108,L108,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 108,2001175635,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,88710153,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,98060784,M,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,98144746,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,98144752,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,98144754,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,99044954,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,99044955,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,99044956,,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0169,390040820169,2-3-9-004-082-0169,L 109,L109,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 109,2001175635,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,83290027,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,83360460,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,83420851,MFS,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,83550662,MFS,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,83560495,MFS,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,98060784,M,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,98144746,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,98144752,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,98144754,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,99054390,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,99054391,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,99054392,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,99054393,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2000170559,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2001175635,,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2002087025,M,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2004065357,M,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2004065358,M,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2007181113,M,,,,,2026-07-15T19:41:40
239004082,0170,390040820170,2-3-9-004-082-0170,L 110,L110,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 110,2007181114,R,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,52671256,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,77180202,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,77180203,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,98060784,M,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,98144746,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,98144752,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,98144754,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99048561,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99048562,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99048563,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99048564,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99048565,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,99114764,NL,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,2001175635,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,2002115563,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,2002172773,,,,,,2026-07-15T19:41:40
239004082,0171,390040820171,2-3-9-004-082-0171,L 201,L201,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 201,2002172774,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,52810482,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,52810483,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,89010688,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,98060784,M,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,98144746,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,98144752,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,98144754,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99053595,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99053596,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99053597,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99053598,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99053599,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,99114764,NL,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2001154192,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2001175635,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2003000683,R,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2003038746,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2003038747,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2003096894,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2009088267,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2009198508,,,,,,2026-07-15T19:41:40
239004082,0172,390040820172,2-3-9-004-082-0172,L 202,L202,MAUI KAMAOLE,2777 S KIHEI RD UNIT L 202,2010010561,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,56480707,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,73730477,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,74780709,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,84370654,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,98060784,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,98144746,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,98144752,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,98144754,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,99057556,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,99057557,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,99057558,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,99057559,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,99114764,NL,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2001175635,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2001200353,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2004207053,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2004213072,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2004237931,M,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2007142919,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,2011092379,,,,,,2026-07-15T19:41:40
239004082,0173,390040820173,2-3-9-004-082-0173,L 203,L203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 203,9111000503,M,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,50000567,M,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,62770311,R,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,68730010,R,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,70760745,M,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,70760746,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,71040937,MFS,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,98060784,M,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,98144746,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,98144752,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,98144754,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99048556,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99048557,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99048558,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99048559,R,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99048560,,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,99114764,NL,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,2001022870,R,,,,,2026-07-15T19:41:40
239004082,0174,390040820174,2-3-9-004-082-0174,L 204,L204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT L 204,2001175635,,,,,,2026-07-15T19:41:40
